;;;;;;;;;;;;;;;;;;
001916;;FECHADURA PARA MÓVEIS DE AÇO 0551 90º COM ACIONADO;;;;;;;;;;;;15;;11,11;;
001917;;LINGUETA FURO 8,4 COM DOBRA 1,5X49MM;;;;;;;;;;;;4;;2,22;;
001918;;LINGUETA FURO 8,4 COM DOBRA 4x39,2MM;;;;;;;;;;;;86;;5,56;;
001919;;LINGUETA FURO 8,4 RETA 24MM;;;;;;;;;;;;40;;3,78;;
001920;;CANTONEIRA 50CM;;;;;;;;;;;;54;;29,45;;
001921;;CANTONEIRA MASTER LEVE 15CM;;;;;;;;;;;;7;;12,22;;
001922;;CANTONEIRA MASTER LEVE 20CM;;;;;;;;;;;;4;;18,89;;
001923;;CANTONEIRA MASTER LEVE 25CM;;;;;;;;;;;;0;;21,11;;
001924;;CANTONEIRA MASTER LEVE 30CM;;;;;;;;;;;;1;;24,45;;
001925;;CANTONEIRA MASTER PESADO 40CM;;;;;;;;;;;;42;;51,11;;
001926;;CANTONEIRA MASTER PESADO 50CM;;;;;;;;;;;;35;;58,89;;
001927;;CANTONEIRA MRC 25X25MM BRANCO;;;;;;;;;;;;101;;2,03;;
001929;;CANTONEIRA MRC 40X40MM BRANCO;;;;;;;;;;;;98;;1,85;;
001930;;CANTONEIRA MRC 60X60MM BRANCO;;;;;;;;;;;;31;;5,11;;
001931;;CANTONEIRA MRC 70X70MM BRANCO;;;;;;;;;;;;18;;5,56;;
001932;;CANTONEIRA MRC 90X90CM BRANCO;;;;;;;;;;;;30;;6,11;;
001933;;CANTONEIRA MRC 100X100MM BRANCO;;;;;;;;;;;;57;;5,14;;
001934;;CANTONEIRA MRC 130X130MM BRANCO;;;;;;;;;;;;48;;5,80;;
001935;;CANTONEIRA MRC 150X150MM BRANCO;;;;;;;;;;;;57;;7,88;;
001936;;CANTONEIRA MRC 180X180MM BRANCO;;;;;;;;;;;;66;;9,31;;
001937;;CANTONEIRA PARA VIDRO 10CM C/VENTOSA;;;;;;;;;;;;16;;7,56;;
001938;;CANTONEIRA PARA VIDRO 15CM C/VENTOSA;;;;;;;;;;;;24;;9,45;;
001939;;CANTONEIRA PARA VIDRO 20CM C/VENTOSA;;;;;;;;;;;;16;;10,89;;
001940;;CANTONEIRA PARA VIDRO 25CM C/VENTOSA;;;;;;;;;;;;24;;13,33;;
001941;;CANTONEIRA PARA VIDRO 30CM C/VENTOSA;;;;;;;;;;;;24;;15,33;;
001942;;"CANTONEIRA P/MOVEIS 1"" ZINCADA";;;;;;;;;;;;1;;1,11;;
001943;;"CANTONEIRA P/MOVEIS 1.1/2"" ZINCADA";;;;;;;;;;;;3;;1,33;;
001944;;"CANTONEIRA P/MOVEIS 2"" ZINCADA";;;;;;;;;;;;4;;2,00;;
001945;;"CANTONEIRA P/MOVEIS 2.1/2"" ZINCADA";;;;;;;;;;;;36;;2,78;;
001946;;"CANTONEIRA P/MOVEIS 3"" ZINCADA";;;;;;;;;;;;52;;3,33;;
001947;;"CANTONEIRA P/MOVEIS 3.1/2"" ZINCADA";;;;;;;;;;;;86;;3,89;;
001948;;FECHADURA PLASTICA MARRON 544;;;;;;;;;;;;183;;5,56;;
001949;;FECHADURA METALICA 541.25;;;;;;;;;;;;278;;17,78;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;MADEPINUS;;;
;;;;;Tabela de Preços - Com Estoque;;;;;;;;Emissão:;12/12/2025 10:57;;;;
;;;;;;;;;;;;;;;;Página;22;
;;;;;;;;;;;;;;;;;;
Código;;;;Produto;;;;;;;;;;Qt. Est.;;Preço;;
;;;;;;;;;;;;;;;;;;
001950;;CHAVE FUNCIONAL CROMADO 550.02;;;;;;;;;;;;132;;5,00;;
001951;;CHAVE ESTILO OURO VELHO;;;;;;;;;;;;107;;5,50;;
001952;;ENTRADA DE CHAVE OURO VELHO;;;;;;;;;;;;63;;1,67;;
001953;;ENTRADA DE CHAVE CROMADO;;;;;;;;;;;;38;;1,67;;
001956;;ENTRADA DE LINGUETA PARA FECHADURA BRANCA;;;;;;;;;;;;99;;1,67;;
001957;;SAPATA ALTA 15MM PRETA;;;;;;;;;;;;132;;2,78;;
001958;;CORREDICA 300MM TOQUE;;;;;;;;;;;;179;;31,11;;
001959;;CORREDICA 300MM PISTÃO;;;;;;;;;;;;576;;32,22;;
001960;;DOBRADICA PISTAO CLICK SUPER CURVA 35MM;;;;;;;;;;;;1.319;;5,89;;
001961;;PISTAO 40N;;;;;;;;;;;;87;;12,22;;
001962;;DOBRADIÇA 1.1/2 POLEGADAS;;;;;;;;;;;;0;;0,89;;
001963;;DOBRADIÇA 2.1/2 POLEGADAS;;;;;;;;;;;;-2;;2,00;;
001964;;DOBRADIÇA INAT 1.1/2 POLEGADAS;;;;;;;;;;;;0;;4,78;;
001965;;DOBRADIÇA INAT 2 POLEGADAS;;;;;;;;;;;;-1;;6,67;;
001966;;DOBRADIÇA INAT 2.1/2 POLEGADAS;;;;;;;;;;;;9;;7,78;;
001967;;DOBRADIÇA PINO REVERSÍVEL 3.1/2 POL BRANCO;;;;;;;;;;;;0;;5,00;;
001968;;DOBRADIÇA PINO REVERSÍVEL 3.1/2 POL PRETO;;;;;;;;;;;;2;;5,00;;
001969;;PORTA CADEADO 2 GALVANIZADO;;;;;;;;;;;;-7;;3,67;;
001970;;PORTA CADEADO 4.1/2 GALVANIZADO;;;;;;;;;;;;10;;14,45;;
001971;;FERROLHO MINE TRINCO 035;;;;;;;;;;;;21;;5,33;;
001972;;FERROLHO MINE TRINCO 045;;;;;;;;;;;;20;;6,45;;
001973;;FERROLHO MINE TRINCO 055;;;;;;;;;;;;13;;6,67;;
001974;;FERROLHO MINE TRINCO 075;;;;;;;;;;;;18;;7,22;;
001975;;ESCAREADOR METALI 151;;;;;;;;;;;;20;;55,56;;
001976;;ESCAREADOR METALI 22;;;;;;;;;;;;5;;71,67;;
001977;;ESCAREADOR METALI 303;;;;;;;;;;;;6;;75,56;;
001978;;MASCARA DESCARTAVEL SEM VALVULA PFF1;;;;;;;;;;;;52;;2,56;;
001979;;MASCARA DESCARTAVEL SEM VÁLVULA PFF2;;;;;;;;;;;;815;;2,78;;
001980;;MASCARA DESCARTAVEL COM VÁLVULA PFF2;;;;;;;;;;;;741;;3,33;;
001981;;MASCARA DESCARTAVEL COM VÁLVULA PFF1;;;;;;;;;;;;80;;3,17;;
001984;;CHAPA MDF FP 06MM BRANCO 2 FACES;;;;;;;;;;;;-21;;211,00;;
001985;;CHAPA MDF FP 15MM PRETO TX 2 FACES;;;;;;;;;;;;18;;444,11;;
001986;;CANTONEIRA 13X13 MACICA CROMADA 3 FUROS;;;;;;;;;;;;4.590;;0,89;;
001987;;CANTONEIRA PARA PAINEL 90º;;;;;;;;;;;;221;;0,78;;
001988;;CANTONEIRA PARA PAINEL RETO;;;;;;;;;;;;187;;0,78;;
001989;;PVC GIANDUIA;;;;;;;;;;;;1;;83,33;;
001990;;PISTAO 60N MINI INVERSO;;;;;;;;;;;;62;;14,45;;
001991;;FERROLHO BOTÃO PARA MÓVEIS PRETO;;;;;;;;;;;;22;;5,78;;
001992;;LINGUETA FURO 8,4 RETA 49MM ZINCO BRANCO;;;;;;;;;;;;40;;2,12;;
001993;;LINGUETA FURO 8,4 COM DOBRA 1,5X39MM ZINCO BRANCO;;;;;;;;;;;;31;;4,78;;
001994;;CADEADO STAM 20MM;;;;;;;;;;;;19;;16,84;;
001995;;CADEADO STAM 25MM;;;;;;;;;;;;14;;23,36;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;MADEPINUS;;;
;;;;;Tabela de Preços - Com Estoque;;;;;;;;Emissão:;12/12/2025 10:57;;;;
;;;;;;;;;;;;;;;;Página;23;
;;;;;;;;;;;;;;;;;;
Código;;;;Produto;;;;;;;;;;Qt. Est.;;Preço;;
;;;;;;;;;;;;;;;;;;
001996;;CADEADO STAM 30MM;;;;;;;;;;;;20;;25,53;;
001997;;CADEADO STAM 35MM;;;;;;;;;;;;25;;32,41;;
001998;;PUXADOR BOLA 30MM PRETO;;;;;;;;;;;;95;;3,56;;
001999;;PUXADOR BOLA 30MM BRANCO;;;;;;;;;;;;-7;;3,56;;
002000;;PUXADOR PARTENON 128MM PRATA;;;;;;;;;;;;13;;7,78;;
002001;;PUXADOR STUB PONTUAL COBRE FOSCO;;;;;;;;;;;;1;;5,00;;
002002;;PUXADOR STUB PONTUAL CHAMPAGNE FOSCO;;;;;;;;;;;;28;;5,00;;
002003;;PUXADOR STUB PONTUAL GRAFITE;;;;;;;;;;;;35;;5,00;;
002004;;PUXADOR STUB PONTUAL BRANCO;;;;;;;;;;;;32;;5,00;;
002005;;PE PALITO SAN DIEGO 70MM BRANCO C/REGULAGEM;;;;;;;;;;;;27;;5,56;;
002007;;COLA BRANCA TECBOND 1 KG;;;;;;;;;;;;7;;31,11;;
002008;;SISTEMA RO-7502U (DN80);;;;;;;;;;;;18;;54,90;;
002009;;PE QUADRADO C/REGULAGEM 150MM;;;;;;;;;;;;100;;12,22;;
002010;;PE REDONDO C/REGULAGEM 150MM;;;;;;;;;;;;38;;11,11;;
002011;;RODIZIO PRETO DP 40 PINO COM BUCHA;;;;;;;;;;;;60;;9,45;;
002012;;RODIZIO PRETO DP 40 CHAPA U 15MM;;;;;;;;;;;;59;;11,11;;
002013;;RODIZIO PRETO DP 30 PINO COM BUCHA;;;;;;;;;;;;80;;7,78;;
002014;;RODIZIO PRETO DP 50 PINO COM BUCHA;;;;;;;;;;;;38;;13,34;;
002015;;RODIZIO PRETO DP 50 PINO COM CAPA - SEM BUCHA;;;;;;;;;;;;92;;18,89;;
002016;;PERFIL PARA PORTA 1036 6MT CHAMPANHE;;;;;;;;;;;;17;;166,45;;
002017;;PERFIL PARA PORTA 1036 6MT FOSCO;;;;;;;;;;;;54;;161,11;;
002018;;CHAPA MDF FP 15MM BRANCO TX 2 FACES;;;;;;;;;;;;0;;261,00;;
002019;;CHAPA MDF FP 15MM CINZA CRISTAL TX 2 FACES;;;;;;;;;;;;11;;393,33;;
002020;;SAPATA 25MM - PREGO PRETO;;;;;;;;;;;;-8;;1,45;;
002021;;SAPATA 20MM - PREGO PRETO;;;;;;;;;;;;-12;;1,45;;
002022;;SAPATA 20MM - PREGO BRANCO;;;;;;;;;;;;0;;1,45;;
002023;;SAPATA 14MM - PREGO BRANCO;;;;;;;;;;;;239;;1,45;;
002024;;SAPATA 14MM - PREGO PRETO;;;;;;;;;;;;168;;1,45;;
002025;;PUXADOR BOLA 20MM BRANCO BRILHO;;;;;;;;;;;;28;;2,89;;
002026;;PUXADOR ADARA 256/320 CROMADO UV;;;;;;;;;;;;46;;12,22;;
002027;;PUXADOR ANDRUS 256 PRATA UV;;;;;;;;;;;;29;;10,00;;
002028;;PUXADOR SENSE 256 GRAFITE UV AK;;;;;;;;;;;;10;;10,00;;
002029;;PUXADOR SENSE 256 PRATA UV;;;;;;;;;;;;19;;10,00;;
002030;;PE CONICO 110 PARA CAMA BOX PRETO;;;;;;;;;;;;23;;12,22;;
002031;;BUCHA AMERICANA ZAMAC 1/4X20;;;;;;;;;;;;-11;;2,22;;
002032;;BUCHA AMERICANA ZAMAC 5/16X25;;;;;;;;;;;;0;;2,22;;
002033;;PORCA GARRA 1/4;;;;;;;;;;;;207;;1,67;;
002034;;SUPORTE FENDA 4MM CROMADO;;;;;;;;;;;;1.146;;2,11;;
002035;;SUPORTE TUCANO PEQUENO CROMADO;;;;;;;;;;;;16;;11,11;;
002036;;BOTAO FRANCES PLÁSTICO ABS;;;;;;;;;;;;692;;0,83;;
002037;;BOTAO ROSCA INTERNA METAL ECO;;;;;;;;;;;;925;;1,67;;
002038;;PORCA GARRA 5/16;;;;;;;;;;;;184;;1,67;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;MADEPINUS;;;
;;;;;Tabela de Preços - Com Estoque;;;;;;;;Emissão:;12/12/2025 10:57;;;;
;;;;;;;;;;;;;;;;Página;24;
;;;;;;;;;;;;;;;;;;
Código;;;;Produto;;;;;;;;;;Qt. Est.;;Preço;;
;;;;;;;;;;;;;;;;;;
002039;;GUIA FLEX 4032 ROMETAL;;;;;;;;;;;;202;;8,89;;
002040;;FECHO ROLETE MAGNETICO PRETO;;;;;;;;;;;;424;;5,11;;
002041;;FECHO ROLETE MAGNETICO BRANCO;;;;;;;;;;;;127;;5,11;;
002042;;ESTILETE LARGO RENNA;;;;;;;;;;;;9;;16,67;;
002044;;PUXADOR PONTO REDONDO ROSE GOLD ESCOVADO 31,5MM;;;;;;;;;;;;-2;;8,46;;
002046;;CAIXA DE FERRAMENTAS DUPLA;;;;;;;;;;;;0;;444,44;;
002048;;FITA DUPLA FACE TRANSPARENTE 12MMX2M;;;;;;;;;;;;0;;14,45;;
002049;;SUPORTE CABIDE REDONDO CANTO 90º;;;;;;;;;;;;24;;26,67;;
002050;;SUPORTE INVISIVEL 6X117MM - 255;;;;;;;;;;;;100;;6,67;;
002051;;SUPORTE INVISIVEL 13,5X212MM - 254;;;;;;;;;;;;70;;13,33;;
002052;;SUPORTE INVISIVEL 13,5X147MM - 253;;;;;;;;;;;;97;;11,11;;
002053;;SUPORTE INVISIVEL 16X156MM - 251;;;;;;;;;;;;100;;21,11;;
002054;;SUPORTE INVISIVEL 12,7X146MM - 250;;;;;;;;;;;;92;;17,78;;
002055;;BOTAO FRANCES METÁLICO CANELADO;;;;;;;;;;;;921;;2,78;;
002056;;BOTAO FRANCES METÁLICO LISO;;;;;;;;;;;;971;;2,78;;
002060;;PORTA SEMI OCA COPAIBA 60X2,10 M;;;;;;;;;;;;-2;;194,45;;
002061;;PORTA SEMI OCA COPAIBA 70X2,10 M;;;;;;;;;;;;7;;194,45;;
002062;;PORTA SEMI OCA COPAIBA 80X2,10 M;;;;;;;;;;;;5;;205,56;;
002063;;FORRA PARA PORTA MADEIRA MISTA;;;;;;;;;;;;0;;150,00;;
002064;;ALIZAR PARA PORTA - MADEIRA MISTA;;;;;;;;;;;;0;;138,89;;
002065;;CHAPA MDF FP 15MM FREIJO NATURAL 2 FACES;;;;;;;;;;;;-1;;423,00;;
002066;;CHAPA MDF FP 15MM VIENA 2 FACES;;;;;;;;;;;;-7;;444,11;;
002067;;FITA BORDA FREIJO NATURAL 64MM;;;;;;;;;;;;7;;137,45;;
002068;;FITA BORDA FREIJO NATURAL 35MM;;;;;;;;;;;;-9;;72,06;;
002070;;CHAPA MDF FP 15MM CONCRETE 2 FACES;;;;;;;;;;;;0;;444,11;;
002071;;THINNER P/LIMPEZA FARBEN 0,9 L;;;;;;;;;;;;7;;38,89;;
002072;;VERNIZ SINTETICO FARBEN 900 ML;;;;;;;;;;;;-1;;35,00;;
002073;;VERNIZ SINTETICO FARBEN 3,6 LT;;;;;;;;;;;;6;;127,78;;
002074;;SELADORA FARBEN 3,6 LT;;;;;;;;;;;;2;;138,89;;
002075;;SELADORA FARBEN 900 ML;;;;;;;;;;;;0;;38,67;;
002076;;SUPORTE PRATELEIRA INVISIVEL 400MM;;;;;;;;;;;;38;;13,33;;
002077;;CANTONEIRA 13X13 PESADA PRETA;;;;;;;;;;;;1.249;;1,00;;
002078;;ENCAIXE PARA SOFA;;;;;;;;;;;;110;;3,89;;
002079;;SUPORTE CABIDE OVAL CENTRAL ABERTO;;;;;;;;;;;;73;;4,45;;
002080;;GANCHO DUPLO CHAPOLIN CROMADO;;;;;;;;;;;;232;;7,22;;
002081;;SUPORTE PINO 6X8 NIQUEL;;;;;;;;;;;;1.400;;0,95;;
002082;;GANCHO DUPLO GRANDE CROMADO;;;;;;;;;;;;278;;12,22;;
002083;;SUPORTE PINO C/ANEL 5X7X16MM NIQUEL;;;;;;;;;;;;1.618;;0,28;;
002084;;SAPATA REGULADOR 5/16X35MM COM BUCHA;;;;;;;;;;;;100;;4,07;;
002087;;CHAPA MDF FP 15MM FENDI 2 FACES;;;;;;;;;;;;14;;444,11;;
002088;;CHAPA MDF FP 15MM SERENO 2 FACES;;;;;;;;;;;;2;;361,00;;
002089;;FITA BORDA FENDI 19MM;;;;;;;;;;;;14;;37,78;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;MADEPINUS;;;
;;;;;Tabela de Preços - Com Estoque;;;;;;;;Emissão:;12/12/2025 10:57;;;;
;;;;;;;;;;;;;;;;Página;25;
;;;;;;;;;;;;;;;;;;
Código;;;;Produto;;;;;;;;;;Qt. Est.;;Preço;;
;;;;;;;;;;;;;;;;;;
002090;;FITA BORDA FENDI 35MM;;;;;;;;;;;;10;;61,11;;
002091;;FITA BORDA FENDI 64MM;;;;;;;;;;;;7;;113,33;;
002092;;FITA BORDA SERENO 64MM;;;;;;;;;;;;3;;113,33;;
002093;;FITA BORDA SERENO 35MM;;;;;;;;;;;;-1;;61,11;;
002094;;FITA BORDA SERENO 19MM;;;;;;;;;;;;1;;37,78;;
002095;;TAPA FURO SERENO;;;;;;;;;;;;21;;4,45;;
002096;;BIELETA DIANT HONDA HRV 16 L E;;;;;;;;;;;;0;;0,00;;
002097;;BIELETA DIANT HONDA HRV 16 L D;;;;;;;;;;;;0;;0,00;;
002098;;KIT BORR ESTAB HRV 16 51306T7A0;;;;;;;;;;;;0;;0,00;;
002099;;PUXADOR BOLA 20MM PRETO BRILHO;;;;;;;;;;;;207;;2,89;;
002100;;PUXADOR BOLA 30MM BRANCO BRILHO;;;;;;;;;;;;58;;3,56;;
002101;;PUXADOR BOLA 30MM PRETO BRILHO;;;;;;;;;;;;0;;3,56;;
002102;;PE MULTIFIXACAO 180MM CINZA;;;;;;;;;;;;22;;9,67;;
002103;;PE MULTIFIXACAO 180MM PRETO;;;;;;;;;;;;35;;9,67;;
002104;;LIMITADOR DE ANGULO DE ABERTURA P/DOBRADICA;;;;;;;;;;;;1;;11,11;;
002105;;CHAPA MDF FP 06MM VIENA 1 FACE BRANCO;;;;;;;;;;;;11;;298,78;;
002106;;CHAPA MDF FP 06MM CONCRETE 1 FACE BRANCO;;;;;;;;;;;;32;;298,78;;
002107;;CHAPA MDF FP 15MM ADEGA 2 FACES;;;;;;;;;;;;-8;;423,00;;
002108;;CHAPA MDF FP 15MM AMAGO 2 FACES;;;;;;;;;;;;10;;423,00;;
002109;;TRILHO 018 (DN 80 U) 6MT;;;;;;;;;;;;18;;176,77;;
002110;;TRILHO 018 (DN 80 U) 3MT;;;;;;;;;;;;0;;92,94;;
002111;;TRILHO 018 (DN 80 U) 2MT;;;;;;;;;;;;-21;;67,15;;
002112;;TRILHO 022 MATE ESCURO (RO61/RO 65) 6MT - INFERIOR;;;;;;;;;;;;11;;147,60;;
002113;;TRILHO 022 MATE ESCURO (RO61/RO 65) 3MT - INFERIOR;;;;;;;;;;;;17;;77,59;;
002114;;TRILHO 030 MATE ESCURO (RO61/RO 65) 6MT - SUPERIOR;;;;;;;;;;;;9;;240,01;;
002115;;TRILHO 030 MATE ESCURO (RO61/RO 65) 3MT - SUPERIOR;;;;;;;;;;;;2;;126,19;;
002116;;TRILHO 034 MATE ESCURO (RO61/RO 65) 3MT - INFERIOR;;;;;;;;;;;;-11;;87,22;;
002117;;TRILHO 034 MATE ESCURO (RO61/RO 65) 6MT - INFERIOR;;;;;;;;;;;;5;;165,40;;
002118;;LIMA CHATA COM CABO ROCAST;;;;;;;;;;;;44;;30,00;;
002119;;GRAMPEADOR MANUAL 4-14MM NOLL;;;;;;;;;;;;0;;77,78;;
002120;;"BROCA CHATA 1""";;;;;;;;;;;;53;;16,11;;
002121;;COLA BRANCA AFIX 1 KG;;;;;;;;;;;;152;;25,56;;
002122;;COLA BRANCA AFIX 500 G;;;;;;;;;;;;37;;16,67;;
002123;;COLA INSTANTANEA AFIX 20G;;;;;;;;;;;;153;;6,67;;
002124;;ADESIVO SILICONE BASE D'AGUA AFIX 430G;;;;;;;;;;;;0;;16,67;;
002125;;COLA PREMIUM AFIX GREEN 250G;;;;;;;;;;;;29;;24,44;;
002126;;ADESIVO SILICONE FIXA TUDO AFIX 400G;;;;;;;;;;;;21;;31,11;;
002127;;FITA BORDA CONCRETE 19MM;;;;;;;;;;;;9;;37,78;;
002128;;FITA BORDA CONCRETE 35MM;;;;;;;;;;;;2;;61,11;;
002129;;FITA BORDA CONCRETE 64MM;;;;;;;;;;;;0;;113,33;;
002130;;FITA BORDA ADEGA 19MM;;;;;;;;;;;;0;;37,78;;
002131;;FITA BORDA ADEGA 35MM;;;;;;;;;;;;0;;61,11;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;MADEPINUS;;;
;;;;;Tabela de Preços - Com Estoque;;;;;;;;Emissão:;12/12/2025 10:57;;;;
;;;;;;;;;;;;;;;;Página;26;
;;;;;;;;;;;;;;;;;;
Código;;;;Produto;;;;;;;;;;Qt. Est.;;Preço;;
;;;;;;;;;;;;;;;;;;
002132;;FITA BORDA ADEGA 64MM;;;;;;;;;;;;8;;113,33;;
002133;;FITA BORDA AMAGO 19MM;;;;;;;;;;;;5;;37,78;;
002134;;FITA BORDA AMAGO 35MM;;;;;;;;;;;;2;;61,11;;
002135;;FITA BORDA AMAGO 64MM;;;;;;;;;;;;21;;113,33;;
002136;;COLA INSTANTANEA AFIX 100G;;;;;;;;;;;;79;;23,33;;
002137;;COLA HOTMELT AFIX BRANCO 2,5 KG;;;;;;;;;;;;59;;84,44;;
002138;;COLA HOTMELT AFIX TRANSPARENTE 2 KG;;;;;;;;;;;;1;;105,56;;
002139;;PINO GUIA LATAO RETO;;;;;;;;;;;;171;;15,56;;
002140;;PINO PIVOTANTE CORMADO ISERO;;;;;;;;;;;;28;;131,11;;
002141;;FECHADURA 804/33 PARA PORTA DE BATER STAM;;;;;;;;;;;;15;;65,56;;
002142;;EXPRESS CHASSI C/MOTOR E CABINE P/ CAMINHÃO;;;;;;;;;;;;-1;;0,00;;
002143;;CHAPA MDF FP 06MM PRETO 1 FACE BRANCO;;;;;;;;;;;;26;;298,78;;
002144;;GANCHO N 6;;;;;;;;;;;;70;;0,33;;
002145;;GANCHO N 8;;;;;;;;;;;;81;;0,67;;
002146;;TOMADA BARRA 4T PLUZIE;;;;;;;;;;;;-2;;11,02;;
002152;;CORDA REGRA 08;;;;;;;;;;;;6;;1,67;;
002153;;ESCAPULA N 6;;;;;;;;;;;;20;;0,56;;
002154;;ESCAPULA N 8;;;;;;;;;;;;15;;1,11;;
002155;;PITAO N 6;;;;;;;;;;;;30;;0,56;;
002156;;PITAO N 8;;;;;;;;;;;;30;;1,11;;
002157;;PONTEIRA INTERNA 20X20;;;;;;;;;;;;-7;;0,33;;
002158;;PONTEIRA INTERNA 30X30;;;;;;;;;;;;42;;0,67;;
002159;;PONTEIRA INTERNA 40X40;;;;;;;;;;;;100;;1,33;;
002160;;PONTEIRA INTERNA 25X25;;;;;;;;;;;;64;;0,67;;
002161;;PUXADOR ALCA DE CHAPA N 1;;;;;;;;;;;;5;;5,56;;
002162;;PUXADOR ALCA DE CHAPA N 2;;;;;;;;;;;;1;;10,56;;
002163;;TRANQUETA;;;;;;;;;;;;1;;8,33;;
002164;;FITA BORDA VIENA 19MM;;;;;;;;;;;;-8;;37,78;;
002165;;FITA BORDA VIENA 35MM;;;;;;;;;;;;-3;;61,11;;
002166;;FITA BORDA VIENA 64MM;;;;;;;;;;;;4;;113,33;;
002167;;BUCHA S-6 (TATU) C/ANEL;;;;;;;;;;;;834;;0,09;;
002168;;BUCHA DRYFX;;;;;;;;;;;;1.561;;0,56;;
002169;;BUCHA USAF-BOLT 1/4 C/PARAFUSO;;;;;;;;;;;;417;;9,44;;
002170;;BUCHA USAF-BOLT 3/16 C/PARAFUSO;;;;;;;;;;;;361;;8,89;;
002171;;PUXADOR GRACE PONTUAL ROSE GOLD AK;;;;;;;;;;;;64;;5,56;;
002172;;PUXADOR LAUREN 64MM ROSE GOLD AK;;;;;;;;;;;;20;;7,33;;
002173;;PUXADOR STUB PONTUAL ROSE GOLD AK;;;;;;;;;;;;46;;5,00;;
002174;;PUXADOR SOPHIA PONTUAL OURO FOSCO;;;;;;;;;;;;41;;6,45;;
002175;;PUXADOR SOPHIA PONTUAL ROSE GOLD AK;;;;;;;;;;;;35;;6,45;;
002176;;PUXADOR SOPHIA PONTUAL BRANCO ZIP UV;;;;;;;;;;;;62;;6,45;;
002177;;PE SAN DIEGO 170MM C/ REG BRANCO/CROMADO;;;;;;;;;;;;14;;6,45;;
002178;;PE FIXACAO INVERTIDA 130MM CINZA;;;;;;;;;;;;5;;6,45;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;MADEPINUS;;;
;;;;;Tabela de Preços - Com Estoque;;;;;;;;Emissão:;12/12/2025 10:57;;;;
;;;;;;;;;;;;;;;;Página;27;
;;;;;;;;;;;;;;;;;;
Código;;;;Produto;;;;;;;;;;Qt. Est.;;Preço;;
;;;;;;;;;;;;;;;;;;
002179;;PE AMERICANO 170MM BRANCO/CROMADO UV;;;;;;;;;;;;24;;6,45;;
002180;;BROCA CHATA 7/16;;;;;;;;;;;;45;;13,33;;
002181;;BROCA CHATA 9/16;;;;;;;;;;;;48;;13,33;;
002182;;BROCA CHATA 7/8;;;;;;;;;;;;42;;13,33;;
002183;;SERRA MADEIRA LOTUS 254 80 DENTES;;;;;;;;;;;;16;;120,56;;
002184;;METRO ABS 1M;;;;;;;;;;;;15;;15,56;;
002185;;ESQUADRO LOTUS 12;;;;;;;;;;;;14;;16,67;;
002186;;ESQUADRO LOTUS 14;;;;;;;;;;;;13;;16,85;;
002187;;ESQUADRO LOTUS 16;;;;;;;;;;;;4;;18,89;;
002188;;BROCA FRESA 26MM - LOTUS;;;;;;;;;;;;11;;33,33;;
002189;;GRAMPO C SARGENTO 2 PLUS;;;;;;;;;;;;9;;20,00;;
002190;;GRAMPO C SARGENTO 3 PLUS;;;;;;;;;;;;13;;33,33;;
002191;;GRAMPO C SARGENTO 4 PLUS;;;;;;;;;;;;4;;44,45;;
002192;;GRAMPO C SARGENTO 5 PLUS;;;;;;;;;;;;10;;58,89;;
002193;;GRAMPO C SARGENTO 6 PLUS;;;;;;;;;;;;6;;72,22;;
002194;;GRAMPO SARGENTO RAPIDO 50MM;;;;;;;;;;;;8;;30,00;;
002195;;GRAMPO SARGENTO RAPIDO 75MM;;;;;;;;;;;;6;;46,67;;
002196;;GRAMPO SARGENTO RAPIDO 100MM;;;;;;;;;;;;8;;53,33;;
002197;;ADAPTADOR PARA SERRA COPO LOTUS 3/8 32-210MM;;;;;;;;;;;;3;;30,00;;
002198;;ADAPTADOR PARA SERRA COPO LOTUS 7/16 27-72MM;;;;;;;;;;;;6;;33,33;;
002199;;CHAPA MDF FP 06MM ADEGA 1 FACE BRANCO;;;;;;;;;;;;0;;298,78;;
002200;;PREGO 2.12x10 (CAIBRO);;;;;;;;;;;;6;;33,34;;
002201;;DOBRADIÇA PARA MOVEIS 2.1/2;;;;;;;;;;;;-12;;3,33;;
002203;;SUPORTE PARA CORTINA 19MM;;;;;;;;;;;;6;;11,11;;
002204;;SUPORTE PARA CORTINA 28MM;;;;;;;;;;;;11;;16,67;;
002205;;CHAPA MDF FP 06MM FREIJO NATURAL 1 FACE BRANCO;;;;;;;;;;;;-6;;298,78;;
002206;;CHAPA MDF FP 06MM FENDI 1 FACE BRANCO;;;;;;;;;;;;21;;298,78;;
